44,Chop Robinson,22,DE,,,254,6-3,MarylandPenn St.,1/2/2003,1,,Miami Dolphins / 1st / 21st pick / 2024,RobiCh00
46,Ethan Robinson,,CB,,,195,6-0,Minnesota,,Rook,,,-9999
87,Hayden Rucci,24,TE,,,247,6-5,Wisconsin,1/27/2001,Rook,,,RuccHa00
7,Jason Sanders,30,K,,,195,5-11,New Mexico,11/16/1995,7,,Miami Dolphins / 7th / 229th pick / 2018,SandJa00
35,John Saunders,,S,,,210,6-2,Ole Miss,,Rook,,,-9999
72,Jonah Savaiinaea,21,OL,,,330,,Arizona,1/13/2004,Rook,,Miami Dolphins / 2nd / 37th pick / 2025,SavaJo00
14,Kendall Sheffield,29,CB,,,212,5-10,Ohio St.,5/30/1996,6,,Atlanta Falcons / 4th / 111th pick / 2019,ShefKe00
92,Zach Sieler,30,DE,,,300,6-6,Ferris St.,9/7/1995,7,,Baltimore Ravens / 7th / 238th pick / 2018,SielZa00
24,Cam Smith,25,DB,,,186,6-1,South Carolina,12/21/2000,2,,Miami Dolphins / 2nd / 51st pick / 2023,SmitCa02
71,Kion Smith,27,OT,,,300,6-5,Fayetteville St.,10/7/1998,2,,,SmitKi00
97,Ben Stille,28,DL,,,296,6-4,Nebraska,11/12/1997,3,,,StilBe00
49,Ryan Stonehouse,26,P,,,193,5-10,Colorado St.,5/11/1999,3,,,StonRy00
1,Tua Tagovailoa,27,QB,,,225,6-1,Alabama,3/2/1998,5,,Miami Dolphins / 1st / 5th pick / 2020,TagoTu00
41,Channing Tindall,25,LB,,,236,6-2,Georgia,3/28/2000,3,,Miami Dolphins / 3rd / 102nd pick / 2022,TindCh00
25,Dante Trader,22,SAF,,,196,,Maryland,2/13/2003,Rook,,Miami Dolphins / 5th / 155th pick / 2025,TradDa00
17,Jaylen Waddle,27,WR,,,185,5-10,Alabama,11/25/1998,4,,Miami Dolphins / 1st / 6th pick / 2021,WaddJa00
6,Malik Washington,24,WR,,,191,5-8,NorthwesternVirginia,1/4/2001,1,,Miami Dolphins / 6th / 184th pick / 2024,WashMa00
7,Tahj Washington,24,WR,,,174,5-10,MemphisUSC,5/16/2001,Rook,,Miami Dolphins / 7th / 241st pick / 2024,WashTa00
81,Theo Wease,,WR,,,192,,Missouri,,Rook,,,WeasTh00
65,Addison West,25,OL,,,305,6-3,Western Michigan,12/5/2000,Rook,,,-9999
18,Nick Westbrook-Ikhine,28,WR,,,211,6-2,Indiana,3/21/1997,5,,,WestNi00
,Mitchell Wilcox,29,TE,,,250,6-4,South Florida,11/7/1996,4,,,WilcMi01
,Zach Wilson,26,QB,,,214,6-2,BYU,8/3/1999,4,,New York Jets / 1st / 2nd pick / 2021,WilsZa00
5,Jaylen Wright,22,RB,,,210,5-10,Tennessee,4/1/2003,1,,Miami Dolphins / 4th / 120th pick / 2024,WrigJa04
74,Liam Eichenberg (PUP),27,T,,,302,6-6,Notre Dame,1/19/1998,4,,Miami Dolphins / 2nd / 42nd pick / 2021,EichLi00
83,Darren Waller (PUP),33,TE,,,238,6-6,Georgia Tech,9/13/1992,10,,Baltimore Ravens / 6th / 204th pick / 2015,WallDa01
23,Artie Burns (IR),30,CB,,,187,6-0,Miami (FL),5/1/1995,9,,Pittsburgh Steelers / 1st / 25th pick / 2016,BurnAr00
47,Jalin Conyers (IR),24,TE,,,265,,OklahomaArizona St.Texas Tech,7/26/2001,Rook,,,ConyJa00
62,Obinna Eze (IR),27,T,,,325,6-8,TCU,6/12/1998,Rook,,,EzexOb00
4,Kader Kohou (IR),27,CB,,,197,5-10,Texas A&M-Commerce,11/29/1998,3,,,KohoKa00
43,Jason Maitre (IR),25,CB,,,188,5-10,Wisconsin,2/1/2000,Rook,,,MaitJa01
